,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0048,0.061,0.078,0.938,-0.116,0.126
mkt-rf,0.9964,0.01,101.524,0.0,0.977,1.016
FX Factor,-0.0003,0.002,-0.114,0.91,-0.005,0.005
