,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1016,0.118,-0.861,0.39,-0.334,0.131
mkt-rf,0.9554,0.019,49.54,0.0,0.917,0.993
FX Factor,0.0023,0.004,0.601,0.548,-0.005,0.01
