,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0421,0.182,-0.231,0.817,-0.401,0.316
mkt-rf,1.0032,0.016,62.916,0.0,0.972,1.035
FX Factor,0.0015,0.006,0.241,0.81,-0.011,0.014
