,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0719,0.076,0.944,0.346,-0.078,0.222
mkt-rf,0.9833,0.018,54.322,0.0,0.948,1.019
FX Factor,-0.0027,0.003,-0.957,0.34,-0.008,0.003
