,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0313,0.092,-0.341,0.733,-0.212,0.15
mkt-rf,0.9879,0.015,65.8,0.0,0.958,1.017
FX Factor,0.0007,0.003,0.247,0.805,-0.005,0.007
