,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0236,0.165,-0.143,0.886,-0.349,0.302
mkt-rf,0.9981,0.014,68.896,0.0,0.97,1.027
FX Factor,0.0008,0.006,0.135,0.893,-0.011,0.012
