,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0039,0.067,0.059,0.953,-0.127,0.135
mkt-rf,0.9818,0.011,90.079,0.0,0.96,1.003
FX Factor,-0.0006,0.002,-0.273,0.785,-0.005,0.004
