,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1106,0.221,0.501,0.617,-0.325,0.546
mkt-rf,0.9923,0.053,18.876,0.0,0.889,1.096
FX Factor,-0.0038,0.008,-0.465,0.642,-0.02,0.012
