,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0472,0.061,0.77,0.442,-0.074,0.168
mkt-rf,0.99,0.01,101.056,0.0,0.971,1.009
FX Factor,-0.002,0.002,-0.816,0.415,-0.007,0.003
