,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0169,0.13,0.13,0.897,-0.239,0.273
mkt-rf,0.9779,0.031,31.616,0.0,0.917,1.039
FX Factor,-0.0009,0.005,-0.182,0.856,-0.01,0.009
