,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0047,0.051,-0.093,0.926,-0.105,0.095
mkt-rf,0.9997,0.008,123.231,0.0,0.984,1.016
FX Factor,0.0002,0.002,0.095,0.925,-0.004,0.004
