,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0197,0.125,-0.157,0.875,-0.267,0.227
mkt-rf,0.9893,0.011,89.975,0.0,0.968,1.011
FX Factor,0.0005,0.004,0.113,0.91,-0.008,0.009
