,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1949,0.23,0.847,0.398,-0.259,0.648
mkt-rf,0.9921,0.02,49.18,0.0,0.952,1.032
FX Factor,-0.0071,0.008,-0.875,0.382,-0.023,0.009
