,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0574,0.08,-0.714,0.476,-0.216,0.101
mkt-rf,1.0095,0.013,78.574,0.0,0.984,1.035
FX Factor,0.0023,0.003,0.731,0.465,-0.004,0.009
