,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1426,0.088,-1.626,0.105,-0.316,0.03
mkt-rf,1.0026,0.014,69.919,0.0,0.974,1.031
FX Factor,0.0047,0.003,1.66,0.098,-0.001,0.01
