,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0742,0.089,-0.834,0.405,-0.25,0.101
mkt-rf,0.9832,0.008,126.052,0.0,0.968,0.999
FX Factor,0.0024,0.003,0.752,0.453,-0.004,0.009
