,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1091,0.059,1.861,0.064,-0.006,0.224
mkt-rf,0.961,0.014,68.951,0.0,0.934,0.988
FX Factor,-0.0043,0.002,-1.976,0.049,-0.009,-1.26e-05
