,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0547,0.042,-1.313,0.19,-0.137,0.027
mkt-rf,1.0001,0.007,146.893,0.0,0.987,1.014
FX Factor,0.0018,0.001,1.303,0.194,-0.001,0.004
