,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0588,0.048,1.237,0.217,-0.035,0.152
mkt-rf,0.991,0.008,130.405,0.0,0.976,1.006
FX Factor,-0.0023,0.002,-1.229,0.22,-0.006,0.001
