,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0673,0.1,-0.675,0.501,-0.264,0.129
mkt-rf,1.0217,0.016,64.057,0.0,0.99,1.053
FX Factor,0.0032,0.004,0.801,0.424,-0.005,0.011
