,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0433,0.066,-0.661,0.509,-0.172,0.086
mkt-rf,1.0169,0.011,94.964,0.0,0.996,1.038
FX Factor,0.0018,0.002,0.85,0.396,-0.002,0.006
