,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0274,0.13,0.21,0.834,-0.229,0.284
mkt-rf,1.0026,0.011,87.865,0.0,0.98,1.025
FX Factor,-0.001,0.005,-0.208,0.835,-0.01,0.008
