,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.128,0.101,-1.262,0.208,-0.328,0.072
mkt-rf,1.0095,0.024,41.814,0.0,0.962,1.057
FX Factor,0.0045,0.004,1.194,0.234,-0.003,0.012
