,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0494,0.051,0.96,0.338,-0.052,0.151
mkt-rf,0.9924,0.008,120.702,0.0,0.976,1.009
FX Factor,-0.002,0.002,-0.974,0.331,-0.006,0.002
