,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0702,0.055,1.287,0.199,-0.037,0.178
mkt-rf,0.9778,0.013,75.417,0.0,0.952,1.003
FX Factor,-0.0027,0.002,-1.354,0.177,-0.007,0.001
