,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0094,0.056,-0.17,0.865,-0.119,0.1
mkt-rf,0.994,0.009,109.452,0.0,0.976,1.012
FX Factor,0.0001,0.002,0.073,0.942,-0.003,0.004
