,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1347,0.151,-0.893,0.373,-0.432,0.162
mkt-rf,0.9881,0.013,74.788,0.0,0.962,1.014
FX Factor,0.0046,0.005,0.872,0.384,-0.006,0.015
