,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0816,0.123,-0.662,0.508,-0.325,0.161
mkt-rf,1.0179,0.02,51.654,0.0,0.979,1.057
FX Factor,0.0035,0.005,0.721,0.471,-0.006,0.013
