,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0054,0.105,0.051,0.959,-0.202,0.213
mkt-rf,0.9917,0.017,57.578,0.0,0.958,1.026
FX Factor,-0.0004,0.003,-0.106,0.916,-0.007,0.006
