,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0978,0.132,-0.739,0.46,-0.358,0.163
mkt-rf,0.9389,0.012,81.012,0.0,0.916,0.962
FX Factor,0.0026,0.005,0.551,0.582,-0.007,0.012
