,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0186,0.113,-0.165,0.869,-0.24,0.203
mkt-rf,1.0035,0.027,37.489,0.0,0.951,1.056
FX Factor,0.0007,0.004,0.161,0.872,-0.008,0.009
