,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1827,0.253,-0.721,0.472,-0.682,0.316
mkt-rf,0.9452,0.022,42.566,0.0,0.901,0.989
FX Factor,0.0057,0.009,0.642,0.521,-0.012,0.023
