,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1167,0.173,-0.675,0.5,-0.457,0.224
mkt-rf,1.0399,0.028,36.818,0.0,0.984,1.096
FX Factor,0.0047,0.006,0.846,0.399,-0.006,0.016
