,coef,std err,t,P>|t|,[0.025,0.975]
const,0.099,0.234,0.423,0.673,-0.362,0.561
mkt-rf,0.873,0.056,15.665,0.0,0.763,0.983
FX Factor,-0.0053,0.009,-0.611,0.542,-0.022,0.012
