,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0939,0.321,0.293,0.77,-0.538,0.726
mkt-rf,0.9861,0.028,35.091,0.0,0.931,1.041
FX Factor,-0.0036,0.011,-0.318,0.751,-0.026,0.019
