,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0041,0.123,0.033,0.974,-0.239,0.247
mkt-rf,0.9937,0.02,50.459,0.0,0.955,1.032
FX Factor,-0.0005,0.005,-0.094,0.925,-0.01,0.009
