,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0914,0.27,-0.339,0.735,-0.623,0.44
mkt-rf,0.9184,0.064,14.309,0.0,0.792,1.045
FX Factor,0.0021,0.01,0.213,0.831,-0.017,0.022
