,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.009,0.084,-0.107,0.915,-0.174,0.156
mkt-rf,0.9989,0.013,74.441,0.0,0.972,1.025
FX Factor,0.0002,0.003,0.074,0.941,-0.006,0.007
