,coef,std err,t,P>|t|,[0.025,0.975]
const,0.004,0.079,0.051,0.96,-0.151,0.159
mkt-rf,0.99,0.019,52.998,0.0,0.953,1.027
FX Factor,-0.0003,0.003,-0.108,0.914,-0.006,0.005
