,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0185,0.063,-0.293,0.77,-0.143,0.106
mkt-rf,0.9988,0.01,96.715,0.0,0.978,1.019
FX Factor,0.0006,0.002,0.27,0.787,-0.003,0.005
