,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0598,0.145,0.411,0.681,-0.227,0.346
mkt-rf,0.954,0.035,27.57,0.0,0.886,1.022
FX Factor,-0.0027,0.005,-0.5,0.617,-0.013,0.008
