,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1009,0.114,-0.887,0.376,-0.325,0.123
mkt-rf,0.9733,0.01,97.614,0.0,0.954,0.993
FX Factor,0.0032,0.004,0.794,0.428,-0.005,0.011
