,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1048,0.302,-0.347,0.729,-0.699,0.489
mkt-rf,1.0058,0.026,38.057,0.0,0.954,1.058
FX Factor,0.0039,0.011,0.364,0.716,-0.017,0.025
