,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0044,0.122,0.036,0.971,-0.237,0.245
mkt-rf,1.0116,0.02,51.73,0.0,0.973,1.05
FX Factor,0.0004,0.005,0.082,0.935,-0.009,0.01
