,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1186,0.155,-0.764,0.445,-0.424,0.187
mkt-rf,0.9921,0.014,72.983,0.0,0.965,1.019
FX Factor,0.0041,0.005,0.748,0.455,-0.007,0.015
