,coef,std err,t,P>|t|,[0.025,0.975]
const,0.121,0.117,1.035,0.302,-0.109,0.351
mkt-rf,0.9563,0.028,34.405,0.0,0.902,1.011
FX Factor,-0.0047,0.004,-1.092,0.276,-0.013,0.004
