,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0173,0.23,-0.075,0.94,-0.47,0.435
mkt-rf,0.9896,0.02,49.176,0.0,0.95,1.029
FX Factor,0.0005,0.008,0.058,0.954,-0.016,0.016
