,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0908,0.067,-1.352,0.178,-0.223,0.042
mkt-rf,1.0151,0.011,94.575,0.0,0.994,1.036
FX Factor,0.0036,0.003,1.371,0.172,-0.002,0.009
