,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0622,0.191,0.325,0.745,-0.315,0.439
mkt-rf,1.0401,0.031,33.257,0.0,0.979,1.102
FX Factor,-0.001,0.006,-0.157,0.875,-0.013,0.011
