,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1684,0.11,1.531,0.127,-0.048,0.385
mkt-rf,0.9711,0.018,55.262,0.0,0.936,1.006
FX Factor,-0.0068,0.004,-1.554,0.121,-0.015,0.002
