,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0918,0.244,0.376,0.707,-0.389,0.573
mkt-rf,1.0097,0.021,47.202,0.0,0.968,1.052
FX Factor,-0.0031,0.009,-0.361,0.718,-0.02,0.014
