,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0443,0.181,0.246,0.806,-0.312,0.4
mkt-rf,0.9904,0.03,33.547,0.0,0.932,1.049
FX Factor,-0.0016,0.006,-0.28,0.78,-0.013,0.01
