,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1503,0.152,-0.99,0.323,-0.45,0.149
mkt-rf,0.98,0.013,73.627,0.0,0.954,1.006
FX Factor,0.005,0.005,0.938,0.349,-0.006,0.016
