,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0605,0.129,0.47,0.639,-0.193,0.314
mkt-rf,0.9963,0.031,32.541,0.0,0.936,1.057
FX Factor,-0.0022,0.005,-0.461,0.646,-0.012,0.007
