,coef,std err,t,P>|t|,[0.025,0.975]
const,0.212,0.184,1.153,0.25,-0.15,0.574
mkt-rf,1.0026,0.016,62.209,0.0,0.971,1.034
FX Factor,-0.0076,0.006,-1.167,0.244,-0.02,0.005
