,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0485,0.13,-0.372,0.71,-0.305,0.208
mkt-rf,0.9759,0.011,85.461,0.0,0.953,0.998
FX Factor,0.0014,0.005,0.3,0.765,-0.008,0.01
