,coef,std err,t,P>|t|,[0.025,0.975]
const,0.038,0.096,0.397,0.691,-0.15,0.226
mkt-rf,1.0004,0.015,65.513,0.0,0.97,1.031
FX Factor,-0.0012,0.004,-0.311,0.756,-0.009,0.006
