,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0727,0.226,-0.321,0.748,-0.518,0.373
mkt-rf,0.9637,0.02,48.612,0.0,0.925,1.003
FX Factor,0.002,0.008,0.253,0.801,-0.014,0.018
