,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0483,0.131,0.37,0.712,-0.209,0.306
mkt-rf,1.0016,0.021,46.947,0.0,0.96,1.044
FX Factor,-0.0015,0.004,-0.368,0.714,-0.01,0.007
