,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1134,0.107,1.063,0.289,-0.097,0.324
mkt-rf,1.0243,0.017,58.754,0.0,0.99,1.059
FX Factor,-0.0031,0.003,-0.902,0.368,-0.01,0.004
