,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1388,0.132,-1.049,0.295,-0.4,0.122
mkt-rf,1.0651,0.031,33.825,0.0,1.003,1.127
FX Factor,0.0057,0.005,1.162,0.247,-0.004,0.015
