,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0001,0.095,0.001,0.999,-0.186,0.186
mkt-rf,1.0051,0.015,66.481,0.0,0.975,1.035
FX Factor,0.0002,0.004,0.042,0.966,-0.007,0.008
