,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2018,0.161,-1.255,0.211,-0.519,0.115
mkt-rf,0.9915,0.014,70.35,0.0,0.964,1.019
FX Factor,0.0071,0.006,1.243,0.215,-0.004,0.018
