,coef,std err,t,P>|t|,[0.025,0.975]
const,0.025,0.092,0.273,0.785,-0.155,0.205
mkt-rf,0.9848,0.015,65.781,0.0,0.955,1.014
FX Factor,-0.0012,0.003,-0.403,0.688,-0.007,0.005
